pack_id,card_id,answer,difficulty,tags,banned_tokens
animals_cn,animal_0143,食蚁兽,easy,family-safe|animals|starter,兽|蚁|食|食蚁兽
animals_cn,animal_0144,鸭嘴兽,easy,family-safe|animals|starter,兽|嘴|鸭|鸭嘴兽
animals_cn,animal_0145,树袋熊,easy,family-safe|animals|starter,树|树袋熊|熊|袋
animals_cn,animal_0146,袋熊,easy,family-safe|animals|starter,熊|袋|袋熊
animals_cn,animal_0147,袋獾,easy,family-safe|animals|starter,獾|袋|袋獾
animals_cn,animal_0148,狐獴,easy,family-safe|animals|starter,狐|狐獴|獴
animals_cn,animal_0149,狐猴,easy,family-safe|animals|starter,狐|狐猴|猴
animals_cn,animal_0150,猩猩,easy,family-safe|animals|starter,猩|猩猩
animals_cn,animal_0151,黑猩猩,easy,family-safe|animals|starter,猩|黑|黑猩猩
animals_cn,animal_0152,大猩猩,easy,family-safe|animals|starter,大|大猩猩|猩
animals_cn,animal_0153,长臂猿,easy,family-safe|animals|starter,猿|臂|长|长臂猿
animals_cn,animal_0154,狒狒,easy,family-safe|animals|starter,狒|狒狒
animals_cn,animal_0155,猕猴,easy,family-safe|animals|starter,猕|猕猴|猴
animals_cn,animal_0156,金丝猴,easy,family-safe|animals|starter,丝|猴|金|金丝猴
animals_cn,animal_0157,环尾狐猴,easy,family-safe|animals|starter,尾|狐|猴|环|环尾狐猴
animals_cn,animal_0158,白虎,easy,family-safe|animals|starter,白|白虎|虎
animals_cn,animal_0159,猎豹,easy,family-safe|animals|starter,猎|猎豹|豹
animals_cn,animal_0160,美洲豹,easy,family-safe|animals|starter,洲|美|美洲豹|豹
animals_cn,animal_0161,豹子,easy,family-safe|animals|starter,子|豹|豹子
animals_cn,animal_0162,雪豹,easy,family-safe|animals|starter,豹|雪|雪豹
animals_cn,animal_0163,猞猁,easy,family-safe|animals|starter,猁|猞|猞猁
animals_cn,animal_0164,山猫,easy,family-safe|animals|starter,山|山猫|猫
animals_cn,animal_0165,鬣狗,easy,family-safe|animals|starter,狗|鬣|鬣狗
animals_cn,animal_0166,豺,easy,family-safe|animals|starter,豺
animals_cn,animal_0167,水豚,easy,family-safe|animals|starter,水|水豚|豚
animals_cn,animal_0168,海狸,easy,family-safe|animals|starter,海|海狸|狸
animals_cn,animal_0169,河狸,easy,family-safe|animals|starter,河|河狸|狸
animals_cn,animal_0170,飞鼠,easy,family-safe|animals|starter,飞|飞鼠|鼠
animals_cn,animal_0171,土拨鼠,easy,family-safe|animals|starter,土|土拨鼠|拨|鼠
animals_cn,animal_0172,鼹鼠,easy,family-safe|animals|starter,鼠|鼹|鼹鼠
animals_cn,animal_0173,蝙蝠,easy,family-safe|animals|starter,蝙|蝙蝠|蝠
animals_cn,animal_0174,刺猬宝宝,easy,family-safe|animals|starter,刺|刺猬宝宝|宝|猬
animals_cn,animal_0175,小鹿,easy,family-safe|animals|starter,小|小鹿|鹿
animals_cn,animal_0176,小牛,easy,family-safe|animals|starter,小|小牛|牛
animals_cn,animal_0177,小猪仔,easy,family-safe|animals|starter,仔|小|小猪仔|猪
animals_cn,animal_0178,小鸭子,easy,family-safe|animals|starter,子|小|小鸭子|鸭
animals_cn,animal_0179,小鹅,easy,family-safe|animals|starter,小|小鹅|鹅
animals_cn,animal_0180,鹅,easy,family-safe|animals|starter,鹅
animals_cn,animal_0181,鸳鸯,easy,family-safe|animals|starter,鸯|鸳|鸳鸯
animals_cn,animal_0182,鹌鹑,easy,family-safe|animals|starter,鹌|鹌鹑|鹑
animals_cn,animal_0183,鸽子宝宝,easy,family-safe|animals|starter,子|宝|鸽|鸽子宝宝
animals_cn,animal_0184,鹦鹉螺,easy,family-safe|animals|starter,螺|鹉|鹦|鹦鹉螺
animals_cn,animal_0185,章鱼哥,easy,family-safe|animals|starter,哥|章|章鱼哥|鱼
animals_cn,animal_0186,小丑鱼,easy,family-safe|animals|starter,丑|小|小丑鱼|鱼
animals_cn,animal_0187,河豚,easy,family-safe|animals|starter,河|河豚|豚
animals_cn,animal_0188,飞鱼,easy,family-safe|animals|starter,飞|飞鱼|鱼
animals_cn,animal_0189,灯笼鱼,easy,family-safe|animals|starter,灯|灯笼鱼|笼|鱼
animals_cn,animal_0190,电鳗,easy,family-safe|animals|starter,电|电鳗|鳗
animals_cn,animal_0191,海葵,easy,family-safe|animals|starter,海|海葵|葵
animals_cn,animal_0192,珊瑚虫,easy,family-safe|animals|starter,珊|珊瑚虫|瑚|虫
animals_cn,animal_0193,寄居蟹,easy,family-safe|animals|starter,寄|寄居蟹|居|蟹
animals_cn,animal_0194,招潮蟹,easy,family-safe|animals|starter,招|招潮蟹|潮|蟹
animals_cn,animal_0195,小龙虾,easy,family-safe|animals|starter,小|小龙虾|虾|龙
animals_cn,animal_0196,鳄龟,easy,family-safe|animals|starter,鳄|鳄龟|龟
animals_cn,animal_0197,娃娃鱼,easy,family-safe|animals|starter,娃|娃娃鱼|鱼
animals_cn,animal_0198,蝾螈,easy,family-safe|animals|starter,蝾|蝾螈|螈
animals_cn,animal_0199,树蛙,easy,family-safe|animals|starter,树|树蛙|蛙
animals_cn,animal_0200,蟾蜍,easy,family-safe|animals|starter,蜍|蟾|蟾蜍
animals_cn,animal_0201,青蛇,easy,family-safe|animals|starter,蛇|青|青蛇
animals_cn,animal_0202,蜥蜴宝宝,easy,family-safe|animals|starter,宝|蜥|蜥蜴宝宝|蜴
animals_cn,animal_0203,角蛙,easy,family-safe|animals|starter,蛙|角|角蛙
animals_cn,animal_0204,乌龟宝宝,easy,family-safe|animals|starter,乌|乌龟宝宝|宝|龟
animals_cn,animal_0205,小白兔,easy,family-safe|animals|starter,兔|小|小白兔|白
animals_cn,animal_0206,大白鹅,easy,family-safe|animals|starter,大|大白鹅|白|鹅
animals_cn,animal_0207,大黄鸭,easy,family-safe|animals|starter,大|大黄鸭|鸭|黄
animals_cn,animal_0208,田螺,easy,family-safe|animals|starter,田|田螺|螺
animals_cn,animal_0209,蛤蜊,easy,family-safe|animals|starter,蛤|蛤蜊|蜊
animals_cn,animal_0210,牡蛎,easy,family-safe|animals|starter,牡|牡蛎|蛎
animals_cn,animal_0211,鲍鱼,easy,family-safe|animals|starter,鱼|鲍|鲍鱼
animals_cn,animal_0212,海螺,easy,family-safe|animals|starter,海|海螺|螺
animals_cn,animal_0213,蚕蛹,easy,family-safe|animals|starter,蚕|蚕蛹|蛹
animals_cn,animal_0214,蝉蛹,easy,family-safe|animals|starter,蛹|蝉|蝉蛹
animals_cn,animal_0215,小蜜蜂,easy,family-safe|animals|starter,小|小蜜蜂|蜂|蜜
animals_cn,animal_0216,小蚂蚁,easy,family-safe|animals|starter,小|小蚂蚁|蚁|蚂
animals_cn,animal_0217,红蜻蜓,easy,family-safe|animals|starter,红|红蜻蜓|蜓|蜻
animals_cn,animal_0218,蓝鲸,easy,family-safe|animals|starter,蓝|蓝鲸|鲸
animals_cn,animal_0219,虎鲸,easy,family-safe|animals|starter,虎|虎鲸|鲸
animals_cn,animal_0220,抹香鲸,easy,family-safe|animals|starter,抹|抹香鲸|香|鲸
animals_cn,animal_0221,白鲸,easy,family-safe|animals|starter,白|白鲸|鲸
animals_cn,animal_0222,海牛,easy,family-safe|animals|starter,海|海牛|牛
animals_cn,animal_0223,儒艮,easy,family-safe|animals|starter,儒|儒艮|艮
animals_cn,animal_0224,鼬,easy,family-safe|animals|starter,鼬
animals_cn,animal_0225,黄鼠狼,easy,family-safe|animals|starter,狼|黄|黄鼠狼|鼠
animals_cn,animal_0226,臭鼬,easy,family-safe|animals|starter,臭|臭鼬|鼬
animals_cn,animal_0227,貂,easy,family-safe|animals|starter,貂
animals_cn,animal_0228,水貂,easy,family-safe|animals|starter,水|水貂|貂
animals_cn,animal_0229,雪貂,easy,family-safe|animals|starter,貂|雪|雪貂
animals_cn,animal_0230,马,easy,family-safe|animals|starter,马
animals_cn,animal_0231,驴,easy,family-safe|animals|starter,驴
animals_cn,animal_0232,骡子,easy,family-safe|animals|starter,子|骡|骡子
animals_cn,animal_0233,牦牛,easy,family-safe|animals|starter,牛|牦|牦牛
animals_cn,animal_0234,羊驼,easy,family-safe|animals|starter,羊|羊驼|驼
animals_cn,animal_0235,骆驼宝宝,easy,family-safe|animals|starter,宝|驼|骆|骆驼宝宝
animals_cn,animal_0236,斑点狗,easy,family-safe|animals|starter,斑|斑点狗|点|狗
animals_cn,animal_0237,泰迪狗,easy,family-safe|animals|starter,泰|泰迪狗|狗|迪
animals_cn,animal_0238,柯基,easy,family-safe|animals|starter,基|柯|柯基
animals_cn,animal_0239,金毛,easy,family-safe|animals|starter,毛|金|金毛
animals_cn,animal_0240,哈士奇,easy,family-safe|animals|starter,哈|哈士奇|士|奇
animals_cn,animal_0241,布偶猫,easy,family-safe|animals|starter,偶|布|布偶猫|猫
animals_cn,animal_0242,暹罗猫,easy,family-safe|animals|starter,暹|暹罗猫|猫|罗
animals_cn,animal_0243,橘猫,easy,family-safe|animals|starter,橘|橘猫|猫
animals_cn,animal_0244,狸花猫,easy,family-safe|animals|starter,狸|狸花猫|猫|花
gen_z_phrases_en,gen_z_phrase_0001,no cap,medium,family-safe|english|gen-z,cap|no|no cap
gen_z_phrases_en,gen_z_phrase_0002,slay,medium,family-safe|english|gen-z,slay
gen_z_phrases_en,gen_z_phrase_0003,vibe check,medium,family-safe|english|gen-z,check|vibe|vibe check
gen_z_phrases_en,gen_z_phrase_0004,main character energy,medium,family-safe|english|gen-z,character|energy|main|main character energy
gen_z_phrases_en,gen_z_phrase_0005,it's giving,medium,family-safe|english|gen-z,giving|it's giving|its|its giving
gen_z_phrases_en,gen_z_phrase_0006,low key,medium,family-safe|english|gen-z,key|low|low key
gen_z_phrases_en,gen_z_phrase_0007,high key,medium,family-safe|english|gen-z,high|high key|key
gen_z_phrases_en,gen_z_phrase_0008,rent free,medium,family-safe|english|gen-z,free|rent|rent free
gen_z_phrases_en,gen_z_phrase_0009,understood the assignment,medium,family-safe|english|gen-z,assignment|the|understood|understood the assignment
gen_z_phrases_en,gen_z_phrase_0010,say less,medium,family-safe|english|gen-z,less|say|say less
gen_z_phrases_en,gen_z_phrase_0011,ate and left no crumbs,medium,family-safe|english|gen-z,and|ate|ate and left no crumbs|crumbs|left|no
gen_z_phrases_en,gen_z_phrase_0012,big yikes,medium,family-safe|english|gen-z,big|big yikes|yikes
gen_z_phrases_en,gen_z_phrase_0013,bestie,medium,family-safe|english|gen-z,bestie
gen_z_phrases_en,gen_z_phrase_0014,period,medium,family-safe|english|gen-z,period
gen_z_phrases_en,gen_z_phrase_0015,caught in 4K,medium,family-safe|english|gen-z,4k|caught|caught in 4K|caught in 4k|in
gen_z_phrases_en,gen_z_phrase_0016,living my best life,medium,family-safe|english|gen-z,best|life|living|living my best life|my
gen_z_phrases_en,gen_z_phrase_0017,soft launch,medium,family-safe|english|gen-z,launch|soft|soft launch
gen_z_phrases_en,gen_z_phrase_0018,hard launch,medium,family-safe|english|gen-z,hard|hard launch|launch
gen_z_phrases_en,gen_z_phrase_0019,touch grass,medium,family-safe|english|gen-z,grass|touch|touch grass
gen_z_phrases_en,gen_z_phrase_0020,core memory,medium,family-safe|english|gen-z,core|core memory|memory
gen_z_phrases_en,gen_z_phrase_0021,the math is not mathing,medium,family-safe|english|gen-z,is|math|mathing|not|the|the math is not mathing
gen_z_phrases_en,gen_z_phrase_0022,be so for real,medium,family-safe|english|gen-z,be|be so for real|for|real|so
gen_z_phrases_en,gen_z_phrase_0023,rizz,medium,family-safe|english|gen-z,rizz
gen_z_phrases_en,gen_z_phrase_0024,delulu,medium,family-safe|english|gen-z,delulu
gen_z_phrases_en,gen_z_phrase_0025,girl dinner,medium,family-safe|english|gen-z,dinner|girl|girl dinner
gen_z_phrases_en,gen_z_phrase_0026,quiet luxury,medium,family-safe|english|gen-z,luxury|quiet|quiet luxury
gen_z_phrases_en,gen_z_phrase_0027,era,medium,family-safe|english|gen-z,era
gen_z_phrases_en,gen_z_phrase_0028,canon event,medium,family-safe|english|gen-z,canon|canon event|event
gen_z_phrases_en,gen_z_phrase_0029,plot twist,medium,family-safe|english|gen-z,plot|plot twist|twist
gen_z_phrases_en,gen_z_phrase_0030,side quest,medium,family-safe|english|gen-z,quest|side|side quest
gen_z_phrases_en,gen_z_phrase_0031,npc energy,medium,family-safe|english|gen-z,energy|npc|npc energy
gen_z_phrases_en,gen_z_phrase_0032,red flag,medium,family-safe|english|gen-z,flag|red|red flag
gen_z_phrases_en,gen_z_phrase_0033,green flag,medium,family-safe|english|gen-z,flag|green|green flag
gen_z_phrases_en,gen_z_phrase_0034,ick,medium,family-safe|english|gen-z,ick
gen_z_phrases_en,gen_z_phrase_0035,situationship,medium,family-safe|english|gen-z,situationship
gen_z_phrases_en,gen_z_phrase_0036,ghosted,medium,family-safe|english|gen-z,ghosted
gen_z_phrases_en,gen_z_phrase_0037,simp,medium,family-safe|english|gen-z,simp
gen_z_phrases_en,gen_z_phrase_0038,mid,medium,family-safe|english|gen-z,mid
gen_z_phrases_en,gen_z_phrase_0039,fire,medium,family-safe|english|gen-z,fire
gen_z_phrases_en,gen_z_phrase_0040,lit,medium,family-safe|english|gen-z,lit
gen_z_phrases_en,gen_z_phrase_0041,hits different,medium,family-safe|english|gen-z,different|hits|hits different
gen_z_phrases_en,gen_z_phrase_0042,go off,medium,family-safe|english|gen-z,go|go off|off
gen_z_phrases_en,gen_z_phrase_0043,respectfully,medium,family-safe|english|gen-z,respectfully
gen_z_phrases_en,gen_z_phrase_0044,iconic,medium,family-safe|english|gen-z,iconic
gen_z_phrases_en,gen_z_phrase_0045,valid,medium,family-safe|english|gen-z,valid
gen_z_phrases_en,gen_z_phrase_0046,based,medium,family-safe|english|gen-z,based
gen_z_phrases_en,gen_z_phrase_0047,glow up,medium,family-safe|english|gen-z,glow|glow up|up
gen_z_phrases_en,gen_z_phrase_0048,fan behavior,medium,family-safe|english|gen-z,behavior|fan|fan behavior
gen_z_phrases_en,gen_z_phrase_0049,vibing,medium,family-safe|english|gen-z,vibing
gen_z_phrases_en,gen_z_phrase_0050,snack,medium,family-safe|english|gen-z,snack
gen_z_phrases_en,gen_z_phrase_0051,fit check,medium,family-safe|english|gen-z,check|fit|fit check
gen_z_phrases_en,gen_z_phrase_0052,drip,medium,family-safe|english|gen-z,drip
gen_z_phrases_en,gen_z_phrase_0053,serve,medium,family-safe|english|gen-z,serve
gen_z_phrases_en,gen_z_phrase_0054,serving looks,medium,family-safe|english|gen-z,looks|serving|serving looks
gen_z_phrases_en,gen_z_phrase_0055,bussin,medium,family-safe|english|gen-z,bussin
gen_z_phrases_en,gen_z_phrase_0056,sus,medium,family-safe|english|gen-z,sus
gen_z_phrases_en,gen_z_phrase_0057,bet,medium,family-safe|english|gen-z,bet
gen_z_phrases_en,gen_z_phrase_0058,real one,medium,family-safe|english|gen-z,one|real|real one
gen_z_phrases_en,gen_z_phrase_0059,vibe,medium,family-safe|english|gen-z,vibe
gen_z_phrases_en,gen_z_phrase_0060,mood,medium,family-safe|english|gen-z,mood
gen_z_phrases_en,gen_z_phrase_0061,big mood,medium,family-safe|english|gen-z,big|big mood|mood
gen_z_phrases_en,gen_z_phrase_0062,same energy,medium,family-safe|english|gen-z,energy|same|same energy
gen_z_phrases_en,gen_z_phrase_0063,that part,medium,family-safe|english|gen-z,part|that|that part
gen_z_phrases_en,gen_z_phrase_0064,periodt,medium,family-safe|english|gen-z,periodt
gen_z_phrases_en,gen_z_phrase_0065,slaps,medium,family-safe|english|gen-z,slaps
gen_z_phrases_en,gen_z_phrase_0066,bop,medium,family-safe|english|gen-z,bop
gen_z_phrases_en,gen_z_phrase_0067,lowkey iconic,medium,family-safe|english|gen-z,iconic|lowkey|lowkey iconic
gen_z_phrases_en,gen_z_phrase_0068,highkey obsessed,medium,family-safe|english|gen-z,highkey|highkey obsessed|obsessed
gen_z_phrases_en,gen_z_phrase_0069,no notes,medium,family-safe|english|gen-z,no|no notes|notes
gen_z_phrases_en,gen_z_phrase_0070,chef's kiss,medium,family-safe|english|gen-z,chef's kiss|chefs|chefs kiss|kiss
gen_z_phrases_en,gen_z_phrase_0071,rent-free in my head,medium,family-safe|english|gen-z,free|head|in|my|rent|rent-free in my head
gen_z_phrases_en,gen_z_phrase_0072,major win,medium,family-safe|english|gen-z,major|major win|win
gen_z_phrases_en,gen_z_phrase_0073,main quest,medium,family-safe|english|gen-z,main|main quest|quest
gen_z_phrases_en,gen_z_phrase_0074,side character,medium,family-safe|english|gen-z,character|side|side character
gen_z_phrases_en,gen_z_phrase_0075,golden retriever energy,medium,family-safe|english|gen-z,energy|golden|golden retriever energy|retriever
gen_z_phrases_en,gen_z_phrase_0076,black cat energy,medium,family-safe|english|gen-z,black|black cat energy|cat|energy
gen_z_phrases_en,gen_z_phrase_0077,green screen energy,medium,family-safe|english|gen-z,energy|green|green screen energy|screen
gen_z_phrases_en,gen_z_phrase_0078,soft life,medium,family-safe|english|gen-z,life|soft|soft life
gen_z_phrases_en,gen_z_phrase_0079,cozy vibes,medium,family-safe|english|gen-z,cozy|cozy vibes|vibes
gen_z_phrases_en,gen_z_phrase_0080,social battery,medium,family-safe|english|gen-z,battery|social|social battery
gen_z_phrases_en,gen_z_phrase_0081,brain rot,medium,family-safe|english|gen-z,brain|brain rot|rot
gen_z_phrases_en,gen_z_phrase_0082,touch some grass,medium,family-safe|english|gen-z,grass|some|touch|touch some grass
gen_z_phrases_en,gen_z_phrase_0083,terminally online,medium,family-safe|english|gen-z,online|terminally|terminally online
gen_z_phrases_en,gen_z_phrase_0084,chronically online,medium,family-safe|english|gen-z,chronically|chronically online|online
gen_z_phrases_en,gen_z_phrase_0085,irl,medium,family-safe|english|gen-z,irl
gen_z_phrases_en,gen_z_phrase_0086,online bestie,medium,family-safe|english|gen-z,bestie|online|online bestie
gen_z_phrases_en,gen_z_phrase_0087,group chat,medium,family-safe|english|gen-z,chat|group|group chat
gen_z_phrases_en,gen_z_phrase_0088,for the plot,medium,family-safe|english|gen-z,for|for the plot|plot|the
gen_z_phrases_en,gen_z_phrase_0089,plot armor,medium,family-safe|english|gen-z,armor|plot|plot armor
gen_z_phrases_en,gen_z_phrase_0090,plot hole,medium,family-safe|english|gen-z,hole|plot|plot hole
gen_z_phrases_en,gen_z_phrase_0091,plot twist energy,medium,family-safe|english|gen-z,energy|plot|plot twist energy|twist
gen_z_phrases_en,gen_z_phrase_0092,villain era,medium,family-safe|english|gen-z,era|villain|villain era
gen_z_phrases_en,gen_z_phrase_0093,healing era,medium,family-safe|english|gen-z,era|healing|healing era
gen_z_phrases_en,gen_z_phrase_0094,study era,medium,family-safe|english|gen-z,era|study|study era
gen_z_phrases_en,gen_z_phrase_0095,gym era,medium,family-safe|english|gen-z,era|gym|gym era
gen_z_phrases_en,gen_z_phrase_0096,snack era,medium,family-safe|english|gen-z,era|snack|snack era
gen_z_phrases_en,gen_z_phrase_0097,cozy era,medium,family-safe|english|gen-z,cozy|cozy era|era
gen_z_phrases_en,gen_z_phrase_0098,boss era,medium,family-safe|english|gen-z,boss|boss era|era
gen_z_phrases_en,gen_z_phrase_0099,bestie vibes,medium,family-safe|english|gen-z,bestie|bestie vibes|vibes
gen_z_phrases_en,gen_z_phrase_0100,squad goals,medium,family-safe|english|gen-z,goals|squad|squad goals
gen_z_phrases_en,gen_z_phrase_0101,friendship goals,medium,family-safe|english|gen-z,friendship|friendship goals|goals
gen_z_phrases_en,gen_z_phrase_0102,couple goals,medium,family-safe|english|gen-z,couple|couple goals|goals
gen_z_phrases_en,gen_z_phrase_0103,life hack,medium,family-safe|english|gen-z,hack|life|life hack
gen_z_phrases_en,gen_z_phrase_0104,adulting,medium,family-safe|english|gen-z,adulting
gen_z_phrases_en,gen_z_phrase_0105,manifesting,medium,family-safe|english|gen-z,manifesting
gen_z_phrases_en,gen_z_phrase_0106,manifest it,medium,family-safe|english|gen-z,it|manifest|manifest it
gen_z_phrases_en,gen_z_phrase_0107,good soup,medium,family-safe|english|gen-z,good|good soup|soup
gen_z_phrases_en,gen_z_phrase_0108,tiny win,medium,family-safe|english|gen-z,tiny|tiny win|win
gen_z_phrases_en,gen_z_phrase_0109,big win,medium,family-safe|english|gen-z,big|big win|win
gen_z_phrases_en,gen_z_phrase_0110,epic fail,medium,family-safe|english|gen-z,epic|epic fail|fail
gen_z_phrases_en,gen_z_phrase_0111,hard pass,medium,family-safe|english|gen-z,hard|hard pass|pass
gen_z_phrases_en,gen_z_phrase_0112,instant classic,medium,family-safe|english|gen-z,classic|instant|instant classic
gen_z_phrases_en,gen_z_phrase_0113,classic me,medium,family-safe|english|gen-z,classic|classic me|me
gen_z_phrases_en,gen_z_phrase_0114,me coded,medium,family-safe|english|gen-z,coded|me|me coded
gen_z_phrases_en,gen_z_phrase_0115,you coded,medium,family-safe|english|gen-z,coded|you|you coded
gen_z_phrases_en,gen_z_phrase_0116,so me,medium,family-safe|english|gen-z,me|so|so me
gen_z_phrases_en,gen_z_phrase_0117,so real,medium,family-safe|english|gen-z,real|so|so real
gen_z_phrases_en,gen_z_phrase_0118,real talk,medium,family-safe|english|gen-z,real|real talk|talk
gen_z_phrases_en,gen_z_phrase_0119,real,medium,family-safe|english|gen-z,real
gen_z_phrases_en,gen_z_phrase_0120,facts,medium,family-safe|english|gen-z,facts
gen_z_phrases_en,gen_z_phrase_0121,fax no printer,medium,family-safe|english|gen-z,fax|fax no printer|no|printer
gen_z_phrases_en,gen_z_phrase_0122,not gonna lie,medium,family-safe|english|gen-z,gonna|lie|not|not gonna lie
gen_z_phrases_en,gen_z_phrase_0123,ngl,medium,family-safe|english|gen-z,ngl
gen_z_phrases_en,gen_z_phrase_0124,to be honest,medium,family-safe|english|gen-z,be|honest|to|to be honest
gen_z_phrases_en,gen_z_phrase_0125,tbh,medium,family-safe|english|gen-z,tbh
gen_z_phrases_en,gen_z_phrase_0126,shook,medium,family-safe|english|gen-z,shook
gen_z_phrases_en,gen_z_phrase_0127,shooketh,medium,family-safe|english|gen-z,shooketh
gen_z_phrases_en,gen_z_phrase_0128,unbothered,medium,family-safe|english|gen-z,unbothered
gen_z_phrases_en,gen_z_phrase_0129,booked and busy,medium,family-safe|english|gen-z,and|booked|booked and busy|busy
gen_z_phrases_en,gen_z_phrase_0130,living rent free,medium,family-safe|english|gen-z,free|living|living rent free|rent
gen_z_phrases_en,gen_z_phrase_0131,out of pocket,medium,family-safe|english|gen-z,of|out|out of pocket|pocket
gen_z_phrases_en,gen_z_phrase_0132,wild,medium,family-safe|english|gen-z,wild
gen_z_phrases_en,gen_z_phrase_0133,chaotic good,medium,family-safe|english|gen-z,chaotic|chaotic good|good
gen_z_phrases_en,gen_z_phrase_0134,chaotic energy,medium,family-safe|english|gen-z,chaotic|chaotic energy|energy
gen_z_phrases_en,gen_z_phrase_0135,wholesome,medium,family-safe|english|gen-z,wholesome
gen_z_phrases_en,gen_z_phrase_0136,wholesome vibes,medium,family-safe|english|gen-z,vibes|wholesome|wholesome vibes
gen_z_phrases_en,gen_z_phrase_0137,soft launch era,medium,family-safe|english|gen-z,era|launch|soft|soft launch era
gen_z_phrases_en,gen_z_phrase_0138,hard launch era,medium,family-safe|english|gen-z,era|hard|hard launch era|launch
gen_z_phrases_en,gen_z_phrase_0139,camera eats first,medium,family-safe|english|gen-z,camera|camera eats first|eats|first
gen_z_phrases_en,gen_z_phrase_0140,phone eats first,medium,family-safe|english|gen-z,eats|first|phone|phone eats first
gen_z_phrases_en,gen_z_phrase_0141,photo dump,medium,family-safe|english|gen-z,dump|photo|photo dump
gen_z_phrases_en,gen_z_phrase_0142,mini vlog,medium,family-safe|english|gen-z,mini|mini vlog|vlog
gen_z_phrases_en,gen_z_phrase_0143,get ready with me,medium,family-safe|english|gen-z,get|get ready with me|me|ready|with
gen_z_phrases_en,gen_z_phrase_0144,grwm,medium,family-safe|english|gen-z,grwm
gen_z_phrases_en,gen_z_phrase_0145,day in my life,medium,family-safe|english|gen-z,day|day in my life|in|life|my
gen_z_phrases_en,gen_z_phrase_0146,clean girl,medium,family-safe|english|gen-z,clean|clean girl|girl
gen_z_phrases_en,gen_z_phrase_0147,clean aesthetic,medium,family-safe|english|gen-z,aesthetic|clean|clean aesthetic
gen_z_phrases_en,gen_z_phrase_0148,cottagecore,medium,family-safe|english|gen-z,cottagecore
gen_z_phrases_en,gen_z_phrase_0149,goblincore,medium,family-safe|english|gen-z,goblincore
gen_z_phrases_en,gen_z_phrase_0150,barbiecore,medium,family-safe|english|gen-z,barbiecore
gen_z_phrases_en,gen_z_phrase_0151,dopamine dressing,medium,family-safe|english|gen-z,dopamine|dopamine dressing|dressing
gen_z_phrases_en,gen_z_phrase_0152,quiet quitting,medium,family-safe|english|gen-z,quiet|quiet quitting|quitting
gen_z_phrases_en,gen_z_phrase_0153,loud budgeting,medium,family-safe|english|gen-z,budgeting|loud|loud budgeting
gen_z_phrases_en,gen_z_phrase_0154,girl math,medium,family-safe|english|gen-z,girl|girl math|math
gen_z_phrases_en,gen_z_phrase_0155,boy math,medium,family-safe|english|gen-z,boy|boy math|math
gen_z_phrases_en,gen_z_phrase_0156,girl boss,medium,family-safe|english|gen-z,boss|girl|girl boss
gen_z_phrases_en,gen_z_phrase_0157,boss move,medium,family-safe|english|gen-z,boss|boss move|move
gen_z_phrases_en,gen_z_phrase_0158,understood no crumbs,medium,family-safe|english|gen-z,crumbs|no|understood|understood no crumbs
gen_z_phrases_en,gen_z_phrase_0159,ate that,medium,family-safe|english|gen-z,ate|ate that|that
gen_z_phrases_en,gen_z_phrase_0160,devoured,medium,family-safe|english|gen-z,devoured
gen_z_phrases_en,gen_z_phrase_0161,left no crumbs,medium,family-safe|english|gen-z,crumbs|left|left no crumbs|no
gen_z_phrases_en,gen_z_phrase_0162,mother,medium,family-safe|english|gen-z,mother
gen_z_phrases_en,gen_z_phrase_0163,slay queen,medium,family-safe|english|gen-z,queen|slay|slay queen
gen_z_phrases_en,gen_z_phrase_0164,queen behavior,medium,family-safe|english|gen-z,behavior|queen|queen behavior
gen_z_phrases_en,gen_z_phrase_0165,king behavior,medium,family-safe|english|gen-z,behavior|king|king behavior
gen_z_phrases_en,gen_z_phrase_0166,legend behavior,medium,family-safe|english|gen-z,behavior|legend|legend behavior
gen_z_phrases_en,gen_z_phrase_0167,icon behavior,medium,family-safe|english|gen-z,behavior|icon|icon behavior
gen_z_phrases_en,gen_z_phrase_0168,main character moment,medium,family-safe|english|gen-z,character|main|main character moment|moment
gen_z_phrases_en,gen_z_phrase_0169,npc moment,medium,family-safe|english|gen-z,moment|npc|npc moment
gen_z_phrases_en,gen_z_phrase_0170,canon moment,medium,family-safe|english|gen-z,canon|canon moment|moment
gen_z_phrases_en,gen_z_phrase_0171,core memory unlocked,medium,family-safe|english|gen-z,core|core memory unlocked|memory|unlocked
gen_z_phrases_en,gen_z_phrase_0172,memory unlocked,medium,family-safe|english|gen-z,memory|memory unlocked|unlocked
gen_z_phrases_en,gen_z_phrase_0173,unlocking new lore,medium,family-safe|english|gen-z,lore|new|unlocking|unlocking new lore
gen_z_phrases_en,gen_z_phrase_0174,lore drop,medium,family-safe|english|gen-z,drop|lore|lore drop
gen_z_phrases_en,gen_z_phrase_0175,deep lore,medium,family-safe|english|gen-z,deep|deep lore|lore
gen_z_phrases_en,gen_z_phrase_0176,side quest unlocked,medium,family-safe|english|gen-z,quest|side|side quest unlocked|unlocked
gen_z_phrases_en,gen_z_phrase_0177,new era unlocked,medium,family-safe|english|gen-z,era|new|new era unlocked|unlocked
gen_z_phrases_en,gen_z_phrase_0178,energy check,medium,family-safe|english|gen-z,check|energy|energy check
gen_z_phrases_en,gen_z_phrase_0179,vibe shift,medium,family-safe|english|gen-z,shift|vibe|vibe shift
